,0,1,2,3,4,5
1774,No tiene datos,Yang Zhen,Xianming Meng,No tiene datos,No tiene datos,Hai ou lao ren
1775,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
1776,No tiene datos,Parag Patil,"S.K. Chauhan, Rakesh Tripathi",No tiene argumento,142,Prashasan
1777,No tiene datos,Yue Miao,Xue JuWei RenMin Sun,No tiene datos,No tiene datos,Re gan mian de wei dao
1778,7.5,Feroz Kader,"Feroz Kader, Syamnuriezmil","Aleeya Azmeen willingly went to London with her boyfriend five years ago only to get dumped by him in the end. Things became worse when she was thrown out of London's college. Left with nothing, she had no choice but to return to Malaysia. But how will she explain what has happened to her family and friends? A fated meeting at Heaththrow airport with Zariel Daniel, wh... Leer todo",124,Suamiku Encik Perfect 10!
1779,6.2,Faisal Ishak,Alfie Palermo,"Directed by Faisal Ishak, the film is the sequel to the first ""Juvana"", it focuses more outside of school ground as Daim and the gang have graduated from Wira Bakti High School.",98,Juvana 2: Terperangkap Dalam Kebebasan
1780,No tiene datos,Xuan Cuong,"Van Le, Le Van Thao",No tiene argumento,94,Duong Xuyên Rung
1781,7.0,K.C. Amos,"K.C. Amos, Dale Stelly",No tiene argumento,No tiene datos,Tamales and Gumbo
1782,No tiene datos,Sunil Agesar,Dnyanesh Alkute,No tiene argumento,No tiene datos,Nayayaam
1783,No tiene datos,Manjul Thakur,Aditya MohanArchana SinghSeema Singh,No tiene datos,135,Vijaypath
1784,6.7,Roberto Girault,"Olivia Núñez, Juan Ignacio Peña, Roberto Girault","A group of people dedicated to make the people dreams come true. An old man requests their service to make the dream of his wife come true. They have to act as her grandson and his wife, because she wants to see him again as her last wish.",90,Los árboles mueren de pie
1785,No tiene datos,Madhavi Latha,No tiene datos,No tiene datos,No tiene datos,Tholipata
1786,6.0,Natalie Portman,Natalie Portman,"The story of Amos Oz's youth, set against the backdrop of the end of the British Mandate for Palestine and the early years of the State of Israel. The film details the young man's relationship with his mother and his beginnings as a writer, while looking at what happens when the stories we tell become the stories we live.",95,Una historia de amor y oscuridad
1787,No tiene datos,Joanna O'Connor,Joanna O'Connor,"Summer Light's take on Fyodor Dostoyevsky's psychological classic with just three actors. Dostoyevsky said that 'life is in ourselves and not in the external'. 'Crime and Punishment' is a compelling study on what can happen to a person whose focus becomes deeply negative. Watch for the characters that bring him light, for their compassion and resilience, and for Rasko... Leer todo",136,Crime & Punishment
1788,No tiene datos,Hemantha Kumar,Hemantha Kumar,No tiene argumento,120,3 1/2
1789,No tiene datos,Guga Coelho,Guga Coelho,No tiene argumento,90,A Saga da Alma de um Poeta
1790,No tiene datos,Tapan Mukherjee,Dwijen BanerjeePratim ChatterjeeSoma Dey,No tiene datos,No tiene datos,Phire Aasboi
1791,No tiene datos,Wyatt Steacy,Ryan CampbellAustin CooperWyatt Steacy,No tiene datos,115,Perception
1792,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
1793,No tiene datos,Yasumasa Konno,Yasumasa Konno,No tiene datos,95,Yuki ka no nemuri
1794,No tiene datos,Mari Kawakita,Mari KawakitaKazune Okada,No tiene datos,63,Matsuri no hajimari
1795,6.2,Sanjeev Kumar Rajput,Sunny Thakur,"Blood Relation is an Indian 2015 film, starring Jitendra Chahar, Divyanshi Bhadauriya, Sunny Thakur and is directed by Sanjeev Kumar Rajput.",No tiene datos,Blood Relation
1796,No tiene datos,Jorge Mencos,"Everest Landa, Jorge Mencos",No tiene argumento,No tiene datos,Atarraya
1797,No tiene datos,Peter Watkins-Hughes,Peter Watkins-Hughes,"When a low-level cocaine dealer has his stash stolen and is forced into debt, he finds himself befriending a cocky and naive teenager to help pay off his overheads and shift a new batch of product.",60,The Good Drug Dealer
1798,8.3,Jay Sukmo,"Johansyah Jumberan, Sam Maulana","Sam Maulana (Muhadkly Acho), Sobari (Ajun Perwira), Ajeb (Abdur Arsyad) promised to graduate together. But, it turned out that only Sam had not yet completed the final project (thesis).",107,Catatan Akhir Kuliah
1799,No tiene datos,Darasen Richards,Niran AderogbaConscian Morgan,No tiene datos,90,Getting Rich in Lagos
1800,7.1,Guntur Soeharjanto,Cassandra Massardi,"Carrie (Mentari De Marelle) now is a tour guide in her favorite city, Verona. However, the past continues to chase him. Suddenly he got a mysterious letter from Romeo, who invited him to meet in Venice during the Carnivale event.",82,LDR 2: Where Is My Romeo
1801,7.1,Guntur Soeharjanto,Cassandra Massardi,"Carries (Mentari De Marelle) dream to go to Verona, Juliet's city residence, has been answered. From childhood, Carrie had fallen in love with the story of Romeo and Juliet. Carrie believes, there must be a Romeo for her.",90,LDR
1802,6.1,Ardy Octaviand,"Nataya Bagya, Ardy Octaviand",Three men have something in common: womanizer and no respect for women. Their lives change when they meet with a woman who condemned their behavior. They search for redemption that brings them to the reality that they have never imagined.,86,3 Dara
1803,7.2,Raymond Handaya,"Raymond Handaya, Away Martianto, Hilman Mutasi","After rescuing a nursing home from bomb threats, Gito (Deddy Mahendra Desta) and Rojak (Judika Sihotang) became acquainted with Abdur (Abdur Arsyad). They met again when they were given the task of fostering prospective firefighters, under the leadership of Commander Dicky (Bucek Depp).",99,Si Jago Merah 2: Air & Api
1804,6.7,Hestu Saputra,"Aguk Irawan M.N.Rahabi Mandra, Ainun Najwa",A designer falls in love with a graduate student in Yogyakarta.,119,Air Mata Surga
1805,No tiene datos,Jack Dalton,"Jack Dalton, Sammie Dibbern","Mortalitus has climbed back to power. Now, Elizabeth Tucker must join the remaining Conservators and uncover the secrets of the past in order to battle against Mortalitus and his growing army of Dark Spirits in the Sacred Realm.",164,Conservators III: Light & Darkness
1806,7.1,Claudio Caligari,Claudio Caligari,"Vittorio and Cesare are brothers for life, but their friendship is put to the test in their search for wealth.",103,No seas malo
1807,7.0,Jean-Marc Vallée,Bryan Sipe,"Un exitoso banquero de inversiones lucha después de perder a su esposa en un trágico accidente automovilístico. Con la ayuda de un representante de servicio al cliente y su hijo pequeño, él comienza a reconstruir, comenzando con la demolición de la vida que una vez conoció.",101,Demolición
1808,6.4,Ken Kwapis,Michael Arndt,"Después de pasar dos décadas en Inglaterra, Bill Bryson regresa a los EE. UU., donde decide que la mejor manera de conectarse con su tierra natal es caminar por el sendero de los Apalaches con uno de sus más viejos amigos.",104,Un paseo por el bosque
1809,9.6,Awi Suryadi,"Priesnanda Dwisatria, Fauzan Indra Adisuko, Agnes Danovar","For Rasya, nothing matters more than following the track laid down by his father: be good in school, get into a good college, be a good civil servant. That is the way to happiness and anything else are merely distractions. However, after one misadventure to a red-light district and chance meeting with a free-spirited sex worker named Eva, Rasya begins to question his ... Leer todo",106,Bidadari Terakhir
1810,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
1811,No tiene datos,Oguz Gözen,Incilay Özdemir,No tiene datos,85,Yagmurlu Gecede
1812,No tiene datos,Carlos Amorales,Carlos Amorales,No tiene datos,No tiene datos,El No Me Mires
1813,9.0,Werner Fritsch,Werner Fritsch,No tiene argumento,180,Faust Sonnengesang II
1814,5.2,Chae Gil Byoung,"Kim Jeong-ah, Yo-sep Song, Yeong-ah",Twenty year-old Ki-Chan lives alone with his father. One day his stepmother comes to live with them. She tries to be friendly with Ki-Chan but he approaches her as a woman and after that Their relationship turns into something dangerous.,95,Jeolmeun eomma 3
1815,No tiene datos,Samantha García,Anett Oros,No tiene argumento,No tiene datos,Intermitencia
1816,No tiene datos,Parameshwar,Parameshwar,"A group of four friends live life on their own terms and spend a major part of their lives in a tea stall. However, a local gangster wreaks havoc in their lives.",155,Maamu Tea Angadi
1817,No tiene datos,Pauline Harris,Karen Brown,No tiene datos,45,The Mark
1818,No tiene datos,Jared Goudsmit,"Eli Boshara, Jared Goudsmit, Sam Puryear",A mysterious ethicist hires a blunt representative to help four troubled teens.,47,The Ethicist
1819,No tiene datos,Celia de Wolff,Paul Dodgson,No tiene argumento,45,The Mermaid of Zennor
1820,No tiene datos,Pablo de Antuñano,José Luis Trejo,"Genaro Basurto is a good employee in his position as a financial advisor, at 45 he discovers that he is trapped in the monotony of work and family. Realizing that his life is slowly slipping away from him, he meets Nina, a beautiful young woman, outgoing, cheerful and with a desire to live without ties to something or someone, quite the opposite of how his life has be... Leer todo",No tiene datos,La huésped
1821,8.2,G.A. Villafuerte,G.A. Villafuerte,No tiene argumento,72,"Awra: Taong mapanira, isip ay sira!"
1822,No tiene datos,Liza Rachenko,"Slava Mykhailov, Alex Rachenko, Liza Rachenko",A young girl accidentally hears a conversation between two FBI agents and discovers that she might be the only one who holds the key to saving the United States from an atomic bomb.,No tiene datos,The Eavesdropper
1823,No tiene datos,Roosevelt Jackson,Roosevelt Jackson,No tiene argumento,No tiene datos,Life According to Rasheada
1824,No tiene datos,Declan Clarke,Declan Clarke,No tiene datos,No tiene datos,The Most Cruel of All Goddesses
1825,No tiene datos,Mustafa Boukertas,"Oudjana Hammou, Hachehouch Nacer",No tiene argumento,No tiene datos,Tisret Nimazouar
1826,6.5,Stephen Herek,David Paterson,12-year-old wisecracking Gilly Hopkins finds herself shuffled from foster home to foster home until she meets Maime Trotter.,99,La gran Gilly Hopkins
1827,No tiene datos,Andrew Proctor,William Shakespeare,"Scotland PLC is the most financially powerful business firm in the country. Under the governing rule of Queen Duncan, who through the corporate victories of Macbeth and Banquo, stands unopposed after quelling a civil dispute within the company. She now grants Macbeth a promotion to, Thane of Cawdor however, he has already been informed of this proclamation by three we... Leer todo",105,Macbeth
1828,4.8,Glenn Chan,David L. Chang,No tiene argumento,70,Two Boys and A Mermaid
1829,5.5,K.C. Amos,K.C. Amos,"Runaway Tracy is snatched from a dangerous L.A. neighborhood by sadistic thugs while searching for her homeless boyfriend. Her police detective mom races against time to rescue Tracy from the big money, high crime world of sex trafficking.",91,Mercy for Angels
1830,8.3,Elanor Togliatti,"Sergio Togliatti, John Gross, Siobhan Togliatti",Omar Ney is a 200-year-old sorcerer doing good works for humanity. He is powerful; but can he fend off great challenges to his purpose here and meet his destiny before his time on earth runs out?,No tiene datos,The Sorcerer
1831,No tiene datos,René Tigreros Moreno,No tiene datos,No tiene argumento,No tiene datos,Urban Street
1832,No tiene datos,Mahendra Gour,Murari lal Pareek,"Mero Badloo film is based on portrays a drug mafia in Rajasthan. in this movie, Mahendra Gaur Is the lead actor and director of this movie. this movie launched only in Rajasthan cinemas.",No tiene datos,Mero Badloo
1833,7.2,Harold Reitman,Harold Reitman,"When Rachel Lehrer (Darby Stanchfield of ABC's hit TV show ""Scandal""), a young girl challenged with undiagnosed Asperger's Syndrome (ASD), leaves her overprotective parents for the freedom of college at prestigious Somerton Tech University, her hopes for a future in the field of mathematics are high. Instead, her college life is turned upside down by a two-faced roomm... Leer todo",90,The Square Root of 2
1834,4.6,Rouzbeh Heydari,Jamshid Heydari,"A young couple named Maryam and Saeed, with minimal facilities and income, live the first eight months of life with difficulty and without financial support. Saeed is looking for a good job, but he is having problems",90,Together Again
1835,5.4,Cameron Crowe,Cameron Crowe,"Un célebre contratista militar regresa al lugar de sus mayores triunfos profesionales y se reencuentra con un antiguo amor, al tiempo que se enamora inesperadamente de la dura vigilante de las fuerzas aéreas que le ha sido asignada.",105,Aloha
1836,8.0,Jhulan Krishna Mahanta,"Dharmajyoti Baruah, Jhulan Krishna Mahanta, Rontu Mahanta",A small group of friends through their upstream journey along the Brahmaputra in a small ship from the smallest to the largest river island.,111,Nodi Mathu Boi
1837,No tiene datos,Otto Schenk,"Sebastian Holecek, Jochen Schmeckenbecher, Robert Dean Smith",No tiene argumento,149,Fidelio
1838,No tiene datos,Xu Hongjun,Min Cui,No tiene datos,98,Ju zi de tian kong
1839,No tiene datos,Joel Lamangan,"Ricky Lee, Joel Lamangan",Sekyu (The Guard) is a story about an ordinary and simple man who tries to live with his family in a less complicated manner but within the bounds of what is right and correct despite the temptation of doing otherwise.,105,Sekyu
1840,No tiene datos,Toni Te,G.A. Villafuerte,No tiene argumento,93,Haplos
1841,5.9,Mika Kaurismäki,Michel Marc Bouchard,"El retrato de la brillante y extravagante Kristina de Suecia, reina desde los seis años, que lucha contra las fuerzas conservadoras que están en contra de sus ideas para modernizar Suecia y que no toleran su sexualidad.",106,"Reina Cristina, la mujer que fue rey"
1842,No tiene datos,Sergei Borchukov,"Olga Chudakova, Andrey Egorov, Daniil Myznikov",No tiene argumento,No tiene datos,Za chuzhie grekhi
1843,No tiene datos,Mozhgan Bayat,Mozhgan Bayat,No tiene argumento,84,Farzande Zamin
1844,No tiene datos,Jilani Saâdi,"Mohamed Ben Saïd, Amira Chebli","On tour, Ali, the singer and Chiraz, the dancer, as they travel Tunisia, they open the way to their forbidden love, but their relationship must remain secret, Ali is married and father of a child, he deceives his wife who stayed in Tunis. The illegitimate couple is torn on all sides.",105,Dans la Peau
1845,No tiene datos,Yoon Dong-Hwan,Yoon Dong-Hwan,No tiene datos,79,Dogpa
1846,3.9,Seok-ho Kyeong,Mi-ra BaeHan Chae-youngJang Ha-ram,No tiene datos,94,Hasugjib
1847,5.7,Kapil Chazhoor,Radhakrishnan,No tiene argumento,No tiene datos,Kerala Today
1848,No tiene datos,Kasper Faulkner Lewis,Kasper Faulkner Lewis,No tiene argumento,No tiene datos,Pimp
1849,No tiene datos,Dhamma Surya,Sidharth Sahebrao Hiwrale,No tiene argumento,145,Bhima cha Wagh
1850,6.0,Craig Richards,Mark Donnell,"With The endless availability of information over the internet, it has turned the business sour and dealerships are closing their doors nationwide. Now the sleazy car dogs are going to use any kinky way to fire up some sales by any means possible.",92,Extremely Used Cars: There Is No Hope
1851,No tiene datos,Alonso O. Lara,"Angie Chavez, Faustino Martinez",No tiene argumento,No tiene datos,El Trailer De La Muerte
1852,6.4,Afonso Poyart,Sean Bailey,El psíquico John Clancy trabaja con el FBI para dar caza a un asesino en serie.,101,Premonición
1853,No tiene datos,Danny Torres,Matthew Dyer,"After crossing the US border, two undocumented immigrants must run for their lives while being hunted by two vigilante minutemen.",72,Mano a Mano
1854,6.3,Ali Ghavitan,Ali Ghavitan,Sara and her son Amir live in dry and harsh mountains and face hardship and obstacles while trying to preserve their coal mine.,82,Aseman-e Abi-e Madaram
1855,No tiene datos,Ernesto Solis,Erom CordeiroÁlamo FacóNuno Gil,No tiene datos,No tiene datos,Longe Demais Não é Suficiente
1856,No tiene datos,Sameer Athalye,"Atul Aaglave, Madhav Abhyankar, Sadashiv Amrapurkar",Based on life of Shepard community the hardships they face in today's fats growing modern life with cast and creed discrimination.,No tiene datos,Dhangarwada
1857,No tiene datos,K. Munisankar,AariyanLisaSumalatha,No tiene datos,No tiene datos,Kizhakke Udhiththa Kaadhal
1858,No tiene datos,No tiene datos,No tiene datos,No tiene datos,121,Vettaiyadu
1859,No tiene datos,Ali Akbar,MeeraThalaivasal VijayVimal,No tiene datos,No tiene datos,Appavi Kateri
1860,No tiene datos,No tiene datos,No tiene datos,No tiene datos,145,Vishayam Veliye Theriya Koodadhu
1861,3.8,No tiene datos,No tiene datos,No tiene datos,119,Thiru.Vi.Ka.Poonga
1862,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Thavarana Pathai
1863,No tiene datos,No tiene datos,No tiene datos,No tiene datos,118,Manitha Kadhal Alla
1864,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Aroopam
1865,No tiene datos,No tiene datos,No tiene datos,No tiene datos,110,Patra
1866,No tiene datos,No tiene datos,No tiene datos,No tiene datos,143,Mooch
1867,No tiene datos,Mani Bharathi,Mani Bharathi,No tiene argumento,125,Vethu Vaettu
1868,No tiene datos,No tiene datos,No tiene datos,No tiene datos,113,K3
1869,No tiene datos,Konda Rajesh,SripalVijaendra TandelRavi Teja,No tiene datos,No tiene datos,Mandodari
1870,No tiene datos,No tiene datos,No tiene datos,No tiene datos,128,Kaala Kattam
1871,No tiene datos,Yuki Kuwazuru,Yuki Kuwazuru,"This is a story of brothers in Japan. The younger brother hires a girl to help the disabled older brother with jacking off, but when both of them fall in love with the helper.",62,(Not) Perfect Human
1872,No tiene datos,No tiene datos,No tiene datos,No tiene datos,132,Kathamma
1873,No tiene datos,No tiene datos,No tiene datos,No tiene datos,117,Lodukku Pandi
1874,No tiene datos,P.C. Anbazhagan,MonicaPranavRisha,No tiene datos,150,Nathikal Nanaivathillai
1875,No tiene datos,K.P. Ganesh,AshokRamyaYuvaraj,No tiene datos,114,Dhegam Sudukuthu
1876,No tiene datos,No tiene datos,No tiene datos,No tiene datos,106,Sarithiram Pesu
1877,No tiene datos,Igore,Igore,No tiene argumento,148,Vandha Mala
1878,No tiene datos,Gobu Balaji,Ansiba,No tiene argumento,No tiene datos,Paranjothi
1879,No tiene datos,Radha Bharathi,Radha Bharathi,No tiene argumento,140,Nanbargal Narpani Mandram
1880,No tiene datos,No tiene datos,No tiene datos,No tiene datos,118,Maharani Kottai
1881,No tiene datos,No tiene datos,No tiene datos,No tiene datos,142,Manadhil Oru Maatram
1882,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
1883,No tiene datos,No tiene datos,No tiene datos,No tiene datos,146,Oru Thozhan Oru Thozhi
1884,No tiene datos,No tiene datos,No tiene datos,No tiene datos,140,Orae Oru Raja Mokkaraja
1885,No tiene datos,R.K. Parasuram,Ajay,No tiene argumento,128,Kalai Vendhan
1886,No tiene datos,No tiene datos,No tiene datos,No tiene datos,116,Iruvar Ondranal
1887,No tiene datos,No tiene datos,No tiene datos,No tiene datos,128,Needhane En Kovil
1888,No tiene datos,Samy Manithan,Vijay PrakashSankar,No tiene datos,112,Azhage Illatha Azhagana Kathai
1889,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Puriyadha Anandam Puthithaga Arambam
1890,No tiene datos,No tiene datos,No tiene datos,No tiene datos,161,Kadhal Ilavasam
1891,No tiene datos,No tiene datos,No tiene datos,No tiene datos,132,Iru Kadhal Oru Kadhai
1892,No tiene datos,No tiene datos,No tiene datos,No tiene datos,97,Nirayutham
1893,No tiene datos,J. Rithan,J. Rithan,No tiene datos,No tiene datos,Illaignar Paasarai
1894,7.4,No tiene datos,No tiene datos,No tiene datos,120,Kaththukkutti
1895,No tiene datos,No tiene datos,No tiene datos,No tiene datos,125,Viraivil Isai
1896,No tiene datos,No tiene datos,No tiene datos,No tiene datos,135,Iniya Ulavaga
1897,No tiene datos,S. Saha,Sri Balaji,No tiene argumento,130,Injimarappa
1898,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Akila Muthalam Vaguppu
1899,No tiene datos,No tiene datos,No tiene datos,No tiene datos,92,Kring Kring
1900,No tiene datos,Ragomadhesh,Ragomadhesh,No tiene argumento,No tiene datos,Pokkiri Mannan
1901,No tiene datos,No tiene datos,No tiene datos,No tiene datos,145,Marappaachi
1902,No tiene datos,No tiene datos,No tiene datos,No tiene datos,147,Thiraipada Nagaram
1903,No tiene datos,Sukumar,Sakshi Agarwal,No tiene argumento,No tiene datos,Thiruttu VCD
1904,No tiene datos,V.N. Premkumar,V.N. Premkumar,"Manoj, a police officer in Ooty, learns of gang activity in the city. Along with his friend and four police officers, Manoj begins his mission to take down the gang, but justice comes at a heavy price.",116,Kathirvel Kaaka
1905,No tiene datos,No tiene datos,No tiene datos,No tiene datos,142,Sillunu Oru Payanam
1906,No tiene datos,No tiene datos,No tiene datos,No tiene datos,126,Jippaa Jimikki
1907,No tiene datos,No tiene datos,No tiene datos,No tiene datos,109,Chikkiku Chikkikichu
1908,No tiene datos,K.R. Manimuthu,Delhi GaneshPowerstar SrinivasanVadivukkarasi,No tiene datos,135,Apoorva Mahaan
1909,No tiene datos,No tiene datos,No tiene datos,No tiene datos,135,Venmegam
1910,2.5,Mohammad Banki,"Hamid Askari, Elham Hamidi, Sahar Ghoreishi",No tiene argumento,101,Dou Doost
1911,No tiene datos,Spyros Amoiropoulos,Sotiris Zikos,No tiene argumento,80,Stin kouzina
1912,No tiene datos,Iro Donta,"Iro Donta, Natalia Stratou",No tiene argumento,100,Tabula Rasa
1913,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Daimon o suteta otoko
1914,No tiene datos,.K. Sharath,K. Sharath,No tiene argumento,No tiene datos,Om Sharanam Ayyappa
1915,No tiene datos,Beechi,M.D. Kowshik,No tiene argumento,103,Nigooda Rahasya
1916,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
1917,7.9,Ryan Dunlap,"Dustin Ballard, Ryan Dunlap","When his wife is killed, Oliver's world turns monochrome from Achromatopsia - the inability to see color. In comes Rachel, a femme fatale offering hope in return for a deadly favor, plunging Oliver into a world of crime run by Gavin Calhoun, dodging the murderous Jamison & uncovering secrets left by his late father-in-law, Jonathon Cole in the hopes of answering a hau... Leer todo",105,Greyscale
1918,No tiene datos,Sajan Johny,Benny Esthaac,No tiene argumento,109,Juzt Married
1919,No tiene datos,Caner Canerik,Caner Canerik,"With encouragement from her friends and her teacher, 9-year-old Beser wants to go to school and be a teacher despite the fact that she does not speak Turkish. Her father rejects her request because she shares the work load in the house and her grandmother says no because she thinks Beser will be assimilated and lose her origins. While the school discussion is continui... Leer todo",97,Vilika Kowu
1920,3.9,Carey Scott,Kevin Downes,Two men embark on a trip to the Vietnam Veterans Memorial guided by the letters their fathers wrote while serving in the war.,96,Faith of Our Fathers
1921,No tiene datos,No tiene datos,No tiene datos,No tiene datos,122,Mr. Premi
1922,No tiene datos,G. Sudhakar Shetty,V. Ananda Priya,No tiene argumento,141,Prema Pallakki
1923,No tiene datos,Syed Ramish Rizvi,"Saman Ansari, Omer Shahzad, Sajida Syed",This social drama highlights the miseries men go through just because of the politics women play in their lives.,No tiene datos,Saas Bahu
1924,No tiene datos,Sathyamithra,"Patre Ajith, Shruti Girija, Ravishankar Gowda","Shukla pledges his house to help his friend Nakula but hides the truth from his brother, Vinayaka. Hilarity ensues when the duo and their girlfriends endeavour to hide the truth from Vinayaka.",142,Ondu Chance Kodi
1925,No tiene datos,R. Gurudath,R. Gurudath,No tiene argumento,145,Khaidi
1926,No tiene datos,T.K. Dayanand,T.K. Dayanand,"Hanumanthu, an innocent boy, falls in love with Pavani, who is never afraid to speak her mind. When she gets into trouble with a local mafia leader, Hanumanthu sets out to save her.",139,Benki Patna
1927,No tiene datos,Manju Sagar,Manju Sagar,No tiene argumento,139,Mutthina Maleyali
1928,No tiene datos,Mohamed Ziaulla,Mohamed Ziaulla,No tiene argumento,122,Fashion
1929,No tiene datos,Nagashekar,Shreyas Manju,No tiene datos,No tiene datos,Q
1930,7.7,S. Narayan,S. Narayan,Daksha is an action thriller starring Duniya Vijay in the role of a commando. The whole movie has been shot in a single take of 2 hours 22 minutes and is about a terrorist attack.,142,Daksha
1931,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Hingyake
1932,No tiene datos,Kolar Seena,Kolar Seena,"The story revolves around three characters - Santhosh (Harish Kumar), Nandini (Deepa) and Rudra (Lokesh). Nandini is engaged to Rudra but she's in love with another boy, Rahul (Bullet Prakash). When Santhosh, a videographer, comes to the engagement function, she pours her heart out to him, seeking his help in escaping from the venue. How Santhosh helps bring the loveb... Leer todo",120,Just Maduveli
1933,6.2,Yogi G. Raj,Vijay Kumar Konda,"Raj (Ganesh) is portrayed as a carefree guy who believes that everyone has the right to make their own decisions. At his friend Sadhu's (Sadhu Kokila) wedding reception, he sees Priva (Nandini Rai) and falls for her. He asks Sadhu's wife to learn more about Priya. Sadhu's wife gives Priya's number to her husband and asks him to pass it to Raj. A miscommunication betwe... Leer todo",151,Khushi Khushiyagi
1934,No tiene datos,Gali Lucky,Gali Lucky,No tiene argumento,150,Raincoat
1935,No tiene datos,No tiene datos,No tiene datos,No tiene datos,131,Flop
1936,No tiene datos,S. Mohan,S. Mohan,No tiene argumento,120,Male Nilluvavarege
1937,No tiene datos,Om Prakash Rao,Om Prakash Rao,"Katte is a raw, off-beat and funny love story.",143,Katte
1938,No tiene datos,Kumar Govind,"Kumar Govind, Divya Gowda, Tamanna Pasha","A honcho wants an employee to marry his sister but the architect chooses to tie the knot with someone else. To take revenge, he gets the newly-weds transferred to Bangkok and harasses the man, without revealing his identity.",120,Master Mind
1939,No tiene datos,No tiene datos,No tiene datos,No tiene datos,120,Mahakali
1940,No tiene datos,S. Abhi Hanakere,S. Abhi Hanakere,"When a young woman from an upper caste family falls in love with a boy from a lower-caste background, violent objections erupt from her family members, who are willing to go to any lengths to tear the couple apart. How will their futures unfold?",136,Aarambha
1941,No tiene datos,Yatish .B.S.,Yatish .B.S.,No tiene argumento,142,Prana Koduve Gelathi
1942,No tiene datos,K. Ramnarayan,Gururaj,No tiene argumento,122,Paipoti
1943,No tiene datos,Kodulu Ramakrishna,J.M. Prahlad,"A talented teenager, who is exceptional in sports works hard to achieve her goals, but when her strenuous training schedule causes her to falter in her studies, will she be forced to give up on her dreams?",106,Aata Paata
1944,No tiene datos,Uday Prem,Shankanada Anjanappa,No tiene argumento,111,Kaldogbitte
1945,No tiene datos,K. Eshwarappa,K. Eshwarappa,No tiene argumento,140,Paataragitthi
1946,No tiene datos,Shashank Raj,Anantha Padmanabha,"Goolihatti is the story of five rugged individuals and has revenge, love, sacrifice, tantrums with one heroine.",156,Goolihatti
1947,No tiene datos,Sairam Shanthakumar,Sairam Shanthakumar,"Lord Ayyappa will be always with you when you believe in him, Group of Ayyappa devotees lost their hopes in life and prays him to guide them in good light. How do they travel to Shabri male forms the rest of the story.",92,Shabarimale Yatre
1948,No tiene datos,Manju Mithra,Kushal BK,"Geetha lives with her mother and helps her in their bangle shop. Geetha is happy with her life, until she meets Veera and realizes that life is not as simple as it seems.",162,Geetha Bangle Store
1949,No tiene datos,No tiene datos,No tiene datos,No tiene datos,145,Cigarette
1950,No tiene datos,Ram Narayanan,Krishna Dev,No tiene argumento,120,Billa
1951,No tiene datos,Deepak Thimaya,Vinayaka Bhat,"Krishna is a small-town boy who falls in love with Rukmini, the heiress of a big estate. Rukmini, a Sonu Nigam fan, wants to marry someone who charms her with his singing. Krishna goes to Bengaluru to learn music, where Meera helps him.",160,Neene Bari Neene
1952,No tiene datos,Asha,No tiene datos,"This Animated drama film conveys the philosophy and life messages of the great saint Sri Sai Baba, and highlights the outstanding miracles he created to guide his devotee's.",90,Shirdi Sri Saibaba
1953,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
1954,No tiene datos,Peenya Nagaraj,Mahesh,No tiene argumento,122,Namakharam
1955,No tiene datos,No tiene datos,No tiene datos,No tiene datos,109,Aa Rathri
1956,No tiene datos,Nagaraj Khandagal,Nagaraj Khandagal,"Can anyone be a victim of demonic possession? Experience this horror flick, which is a portal to hell. The story is about a family, who has relocated from the city to a new place and are currently accommodated in a 400 year old house, which is rumored to be the most haunted house in the realm. After settling in, the family is trapped in the house, but it comes as no s... Leer todo",98,Shh Eccharike
1957,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Madam Helida Kathe
1958,No tiene datos,No tiene datos,No tiene datos,No tiene datos,164,Shree Sai
1959,No tiene datos,Vishruth Naik,Anusree,"Ring Master features three youngsters who are living together. On New Year's Eve, they decide to invite an entertainer home for some fun. The rest of the story is about the crazy events that follow.",118,Ring Master
1960,No tiene datos,No tiene datos,No tiene datos,No tiene datos,145,Drohi
1961,No tiene datos,Vijay Surana,Vijay Surana,No tiene argumento,112,Kanchana
1962,No tiene datos,Adithya Chikkanna,Adithya Chikkanna,No tiene argumento,147,Thippaji Circle
1963,No tiene datos,Vinod Kumar,Harsha,"After a mysterious disappearance, an investigation is made to find the whereabouts of Aadhya, sparking a complex sequence of events that lead to crime, violence and danger. Will the mystery be resolved?",110,Aadhya
