,0,1,2,3,4,5
683,5.3,Shelli Ryan,Shelli Ryan,Jake's Closet takes you back through childhood in a suspenseful and deeply moving story that dives deep into the mind of a little boy under the stress of a fractured family.,93,Jake's Closet
684,4.7,Talia Lugacy,Brian Priest,A college co-ed is brutally raped and struggles alone to rebuild her life.,104,Descenso
685,6.2,Troy Romeo,Troy Romeo,"A man engages in a relationship with a beautiful woman, who at one time he only had the courage to admire from afar. Aloof during the day, but affectionate at night, he soon discovers that the relationship of his dreams, never even existed.",No tiene datos,2095
686,6.5,Anthony Stagliano,Anthony Stagliano,"Arthur Dichter thinks he is dying of insomnia, but the reality is much more frightening. In this surreal puzzle film, Dichter turns from his wife to a private journal to record his deepest fears. Anna knows her husband lives in a waking nightmare where delusions and reality blend, but is powerless to help him. As Arthur's disease gives way to despair, loneliness, and ... Leer todo",74,Fade
687,6.7,Miguel Miño,"Lito Espinosa, Roberto Montini",No tiene argumento,104,Nevar en Buenos Aires
688,4.9,Liam O Mochain,Liam O Mochain,Set in and around the male and female toilets of a Dublin jazz bar. A drama concerning the trials and tribulations of two lowly paid toilet attendants and the people they serve.,80,W.C.
689,5.6,Matthew Allen,Matthew Allen,"The successful life coach Erik Naybor seemingly has everything, but his success covers a dark history, and when his difficult nephew shoots his brother, the challenges starts unfolding.",95,Walk the Talk
690,3.2,Brian Cavallaro,"Sal Mazzotta, Leo Rossi, Chad Stansbury","Somewhere, between the boundaries of life and death, lays the darkest places in the human heart. In these dimly lit recesses crouch fears older than mankind itself. Yet only by visiting this netherworld from time to time can we hope to unearth what lurks just beyond the grasp of our imaginations. The Unknown Trilogy dares to navigate these shadowy passages in three ch... Leer todo",90,The Unknown Trilogy
691,5.6,Kent Faulcon,Kent Faulcon,"When a small town teacher mistakes the hit-man hired to kill her for her long lost brother, a tangled web of family secrets, deadly deception and forbidden love is spun that could destroy them all.",101,Sister's Keeper
692,7.4,Brian Lawrence,Vince Orlando,Vince and Amy. Homecoming King and Queen. Captain of the football team. Captain of the cheerleading squad. Life at home in their working class neighborhood wasn't always perfect; but they were making the best of it. Or so it seemed. Flash forward eight years. Amy is graduating law school and moving forward. Vince is an addicted dope dealer on a downward spiral to obli... Leer todo,95,Life Goes On
693,5.5,Eric Amadio,Eric Amadio,"¿De qué hablamos cuando el sexo termina? Conoce a ocho parejas -heterosexuales y gays, vírgenes y extraños, amantes, mentirosos, engañadores y swingers.",77,Después del sexo
694,5.6,Marco Risi,"Leonardo Bechini, Manuel Ríos San Martín, Manuel Valdivia","Relata la vida del exfutbolista Diego Armando Maradona, desde su infancia hasta su firme decisión de recuperarse, pasando por su etapa de gloria futbolística, lo que le ayudó a ser elegido, en 2000, como el mejor deportista del siglo.",110,"Maradona, la mano de Dios"
695,5.9,Francesca Joseph,Francesca Joseph,"A comic drama set on a Mediterranean island, where a motley collection of characters is seeking musical redemption.",110,Mallorca's Song
696,7.2,Tony Gilroy,Tony Gilroy,Un bufete de abogados trae a su solucionador de problemas para remediar la situación después de que un abogado tenga un colapso mientras representa a una empresa química que sabe que es culpable en una demanda colectiva multimillonaria.,119,Michael Clayton
697,7.4,J.A. Bayona,Sergio G. Sánchez,"Una mujer regresa con su familia al hogar de su infancia, que solía ser un orfanato para niños discapacitados. Al poco tiempo, su hijo comienza a comunicarse con un nuevo amigo invisible.",105,El orfanato
698,7.6,Richard LaGravenese,"Richard La, Gravenese","Una joven profesora inspira a su clase de estudiantes en riesgo para que aprendan tolerancia, se apliquen y sigan la educación más allá de la escuela secundaria.",123,Diarios de la calle
699,6.5,Rod Hardy,Ronald Kinnoch,"One summer, four orphans boys who have grown to be the closest of friends find themselves competing for the attention of the same family.",105,Los chicos de diciembre
700,6.6,Markus Widegren,Fred Anderson,"""Extraneous"" - It has been funeral. The elderly couple, Emma and David, pamper their deceased friend. After the funeral, they invite the guests for a drink and a little nostalgic conversation about what has been. When the guest are getting ready to leave, two men remain.",82,Främmande
701,4.4,Rowdy Stovall,Rowdy Stovall,Ryan is getting married. His friends take him across the US-Mexican border for a bachelor party the night before his wedding. A night that begins with tequila and strippers turns fatal when the boys cross paths with a local drug lord. Based on a true events.,85,Mexican Sunrise
702,5.9,Alexander Hahn,Alexander Hahn,"A comedy that follows a group of people immersed in Latvia's summer solstice celebration, the shortest night of the year.",94,Midsummer Madness
703,5.4,Antón Reixa,"Xosé Morais, Carlos Portela, Antón Reixa","Following the itinerary of a light that keeps getting misplaced by its successive owners in different parts of the world, ""a story of stories"" is built. The common denominator of all of them are the relationships and the appearances of surprising characters bearing unusual stories.",112,Hotel Tívoli
704,7.5,Jason Reitman,Diablo Cody,"Enfrentada a un embarazo no planificado, una joven poco convencional toma una decisión inusual con respecto a su hijo por nacer.",96,Juno
705,6.9,David Mackenzie,Peter Jinks,"El talento de Hallam para espiar revela sus miedos más oscuros y sus deseos más peculiares. Impulsado por exponer la verdadera causa de la muerte de su madre, en cambio se encuentra buscando amor en los tejados de la ciudad.",95,Hallam Foe
706,6.5,Pablo García Pérez de Lara,Pablo García Pérez de Lara,"A trip. A cardboard camera and an unfinished love story. In his obsession to catch time, love and beauty, Victor never got to finish his project.",87,"Bolboreta, mariposa, papallona"
707,6.0,Amy Heckerling,Amy Heckerling,Una madre se enamora de un hombre más joven mientras que su hija se enamora por primera vez. La madre naturaleza se mete con sus destinos.,97,El novio de mi madre
708,4.7,Darrell Roodt,Darrell Roodt,An American family on holiday in Africa becomes lost in a game reserve and stalked by lions.,92,Safari sangriento
709,7.1,Jordan Alan,"Joshua Jashinski, Jordan Alan","A group of people who repressed the grisly memories of what happened after a childhood swim to a pipeline, now find that they simply can't forget the past.",No tiene datos,Pipeline
710,5.9,Rusty Gorman,Rusty Gorman,"Gar es un periodista de secundaria que cubre el equipo de baloncesto. Cuando un traficante de drogas le pide a su mejor amigo Matt, la estrella del equipo, que abandone el gran juego, Gar inevitablemente queda atrapado en el medio.",104,Home of the Giants
711,6.2,Tomás Vorel,"Tomas Houska, Pavel Nosek, Tomás Vorel","A comedy about students, teachers, parents and graffiti.",105,Gympl
712,6.6,Kern Konwiser,David Ren,"An Asian-American actor, living in Los Angeles, is forced to reconsider his roots as well as the possibilities afforded him by his present situation after suddenly inheriting his grandmother's home in Shanghai.",106,Shanghai Kiss
713,5.0,Ryan Eslinger,Ryan Eslinger,"The intertwining lives of three men reveal that each deal with his problems in different, self-destructive ways",86,Retratos de soledad
714,5.4,Dan Frank,Daniel Celestina,"In a small desert town, developers conspire with local officials to force out all the residents in a twisted story of cross and double cross.",70,Devil's Canyon
715,7.1,Susanne Bier,Allan Loeb,"Una viuda invita al mejor amigo de su esposo a vivir con ella y sus dos hijos. A medida que cambia gradualmente su vida, ayuda a la familia a afrontar su pérdida.",118,Cosas que perdimos en el fuego
716,4.4,Mark Brokaw,Doug Atchison,"A hate crime on the campus of a New England college puts the school's dean in a position where she has to examine her own feelings about race and prejudice, while maintaining her administration's politically correct policies.",86,Salvando las apariencias
717,6.2,Rossana Foglia,Rossana Foglia,A body. No clues. No suspects.,90,Corpo
718,5.2,Alexander Pickl,"Rene Belmonte, Nikolai Müllerschön","The football talent Thiago lives in Rio De Janeiros slum quarters, where drug lords also live, and freak accidental death is just around the corner. The trouble starts when Thiago falls in love with the sister of a criminal.",97,Show de Bola
719,5.4,Billy Samoa Saleebey,John Paul Cooney,"A med student, a teenage runaway, a lawyer, a drag queen, a high school basketball player, a drug dealer, and a teacher all cross paths in the Ecstasy-riddled L.A. underground party scene. Rolling is a turbulent journey that takes a tough yet entertaining look at this unique drug phenomenon. With the pace and style of a documentary, Rolling captures the essence of Ecs... Leer todo",90,Rolling
720,4.7,Isaac Webb,Isaac Webb,"A pregnant couple buys a mansion and moves out of NYC. Strange things start happening to the C-sectioned, anxious, new mom.",95,Obsesión maternal
721,6.9,James Chean,William T. Blake,No tiene datos,No tiene datos,Alibi
722,4.9,Matthew Nourse,Matthew Nourse,"In the wake of a sudden loss, Eddy unexpectedly skips town leaving his friends to mourn for him. A vagabond musician, Eddy runs until there is nowhere to run but home.",88,The Pacific and Eddy
723,5.1,Federico Hidalgo,"Federico Hidalgo, Paulina Robles","Teresa, an alluring Mexican woman, comes to Montreal in search of her husband who had abandoned her in Mexico. In Montreal she meets Fenton, a young man who falls in love with her and convinces her to let him help her find her husband. They criss-cross Montreal in their pursuit, persuading a string of comical characters to reveal clues that will lead them to the waywa... Leer todo",87,Imitation
724,No tiene datos,Peter Langham,Peter Langham,"Richard Stander's lonely life as a mid-level civil servant takes an unexpected turn when he meets a sweet illegal immigrant at his laundromat. While trying to help her and her children escape an abusive home and navigate the system, he steadily becomes entangled in their lives and frustrated by a broken bureaucracy.",90,Sister's Keeper
725,5.8,Jaume Collet-Serra,Mike Jefferies,"Cuando la estrella del Newcastle United, Santiago Muñez, gana un puesto en el Real Madrid, su traslado acompañado de mucho dinero y fama pone a prueba sus vínculos y lealtades con la familia, los amigos y los conocidos de negocios.",115,¡Goool 2! Viviendo el sueño
726,8.2,Paul Thomas Anderson,Paul Thomas Anderson,"Una historia sobre la familia, la religión, el odio, y la locura, en torno a un buscador de petróleo en los primeros días de esta industria.",158,Pozos de ambición
727,3.8,Jon Artigo,Georgia Menides,"The summer of their senior year, ten best friends rent a beach house for one last week before separating for college. A tragic accident in the ocean changes and tests their friendship. In this dark teen drama, everything can change in an instant. ""Still Green"" follows each character through the three days in the house before and after the accident. The plot unfolds as... Leer todo",89,Still Green
728,5.3,Tina Murgas,Tina Murgas,No tiene datos,85,Happy Valley
729,5.9,Lanre Olabisi,"La, Chanda Alexander","The party to celebrate Tunde Ibirinde's graduation is the backdrop for a far more momentous occasion: the return of estranged father Dipo, after over a decade of absence. Each family member must face their feelings before they face Dipo.",81,August the First
730,6.6,Aigars Grauba,"Lisa Eichhorn, Andrejs Ekis, Aigars Grauba","The First World War is over. Martins, after many years spent in war abroad, returns to his bride Elza in Latvia. He does not realize that the decisive battle for the heart of Elza and for the newly founded Latvian state is yet to come.",118,Rigas sargi
731,4.7,Andrew Shea,John Rafter Lee,An armored car guard's elaborate plan for revenge is threatened by his relationship with an old friend -- a brilliant and unpredictable television preacher.,84,Forfeit
732,No tiene datos,Joe Camareno,Joe Camareno,No tiene datos,No tiene datos,Memoirs
733,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
734,5.8,Gillian Armstrong,Tony Grisoni,"On a tour of Britain in 1926, Harry Houdini (Guy Pearce) enters into a passionate affair with a psychic out to con him.",97,El último gran mago
735,5.9,Robert Davi,James Andronica,"The Dukes, a Doo Wop group, were on top of the world at 17, and struggle for survival in 2008. Their manager is desperately trying to get them work but is met with failure at every turn. Finally pushed to the extreme, they pull a heist only a fool would attempt, which leaves them even more desperate. When all seems lost, they find themselves. Underneath the laughter, ... Leer todo",96,The Dukes
736,5.9,James Franco,"Merriwether Williams, James Franco","Dos hermanos genios crecen y se distancian, uno se convierte en un cirujano exitoso y el otro lleva una vida alimentada por las drogas.",79,Good Time Max
737,7.0,Mike Nichols,Aaron Sorkin,Historia de un congresista americano y un agente de la CIA que en los años ochenta ayudaron a los afganos a obtener armas para luchar contra los soviéticos durante la invasión de la URSS de Afganistán.,102,La guerra de Charlie Wilson
738,5.1,Okacha Touita,"Michel Alexandre, Nadia Char, Yasmina Khadra","In the civil war that tears apart Algeria in the 1990s, police chief Brahim Llob hunts down Islamists extremists on a daily basis. Having become the favorite target for them, it is with fear that he goes every morning to his office at the Central Commissariat of Algiers. Annoying for the power in place, preparing to publish a whistle-blower book, Morituri, Llob is obl... Leer todo",116,Morituri
739,7.6,Jennifer Capraru,Judith Rascoe,"The story of General Romeo Dallaire's frustrated efforts to stop the madness of the Rwandan Genocide, despite the complete indifference of his superiors.",112,Shake Hands with the Devil
740,8.0,Joy Dietrich,Joy Dietrich,"Estranged from her family due to a childhood indiscretion with her white brother, a young Korean adoptee seeks to regain a sense of home by exploring ties with the East Asian Americans she meets in her new apartment building, until her brother shows up at the door, stirring long lost feelings that she has tried to bury.",No tiene datos,Tie a Yellow Ribbon
741,5.8,Christopher Cain,Christopher Cain,A love story set during a tense encounter between a wagon train of settlers and a renegade Mormon group.,111,September Dawn
742,5.4,Nicholas DiBella,"Nicholas Di, Bella",A seventeen-year-old photographer gets caught up in murder when he breaks his own rules and falls in love with one of his teenage models.,89,Cherry Crush
743,7.2,Andrés Baiz,"Andrés Baiz, Mario Mendoza","Based on the Mario Mendoza's book and inspired by true events, tells three interconnected stories happening in the eve of the infamous Pozzetto Massacre.",95,"Satanás, perfil de un asesino"
744,5.9,Ben Reding,"Ben Reding, Dominik Reding","Almost casually, the young concrete worker Bastian kills a tramp. The police believe it was an accident and so the murder remains undiscovered for the time being.",107,Für den unbekannten Hund
745,7.1,Eva Aridjis Fuentes,Eva Aridjis Fuentes,"Lawrence (played by Frank Wood), a photographer living on his own in New Jersey, rekindles a relationship with his old flame Caroline (played by Paige Turco) shortly before she dies in an accident. Her 16 year-old son Johnny (played by Ryan Donowho) has nowhere to go and Lawrence takes him in. Lawrence tries hard to be a father to Johnny but Johnny repeatedly rejects ... Leer todo",110,The Favor
746,6.6,Mark Norfolk,Mark Norfolk,"Julius Beauregard has lost his job, his wife and his only child. But just as he decides to end it all he meets an angel and takes her on a journey through the entrails of his own mind.",96,Crossing Bridges
747,7.0,Adrienne Shelly,Adrienne Shelly,Jenna es una camarera embarazada e infelizmente casada del sur profundo. Conoce a un recién llegado a su ciudad y cae en una relación poco probable como último intento de felicidad.,108,La camarera
748,5.7,Andrew Lau,"Craig Mitchell, Hans Bauer","Un paranoico funcionario de departamento de seguridad pública investiga la desaparición de una chica, que cree conectada a un violador en libertad provisional.",105,El caso Wells
749,6.1,Matthew Scott Harris,Matthew Scott Harris,God gives the owner of a small neighborhood hardware store in Chicago the task of altering his customers' lives by the dimension of three inches - in any manner they desire.,99,Dimension
750,6.6,Marcelo Schapces,"Julio Cardoso, Pablo Fidalgo, Paula Romero Levit",No tiene argumento,110,La velocidad funda el olvido
751,6.4,Michael Mayer,"Michael Mayer, D. Cory Turner",Four best friends plot to rob a bank during their high school graduation ceremony in order to help out one of the teen's sick relatives.,89,Graduation
752,5.5,Gary Walkow,"Gary Walkow, Alain Silver","Having been kicked out of his house by his wife, writer Richard McMurray crashes on the couch of two sexy co-eds where he just might find the inspiration to complete his second novel.",79,Crashing
753,6.3,Sunu Gonera,Kevin Michael Smith,The determined Jim Ellis starts a swim team for troubled teens at the Philadelphia Department of Recreation.,109,Pride
754,5.6,Mark Freiburger,Travis Beacham,A mysterious drifter lures two boys into uncovering the secrets of a sleepy southern town.,88,Dog Days of Summer
755,4.3,David Serrano,"David Serrano, Alberto San Juan",During the Spanish transition to democracy a newcomer director is trying to make a movie dealing with censorship troubles and the erotic trends that cinema industry imposes.,112,Días de cine
756,3.4,W. Scott Peake,Geoff Nicholson,"In this outlandish black comedy, mild-mannered Eric takes his wife and children on what he believes will be a final happy holiday before his kids leave the nest, but instead he is is thrust into a world of sexual decadence, headless corpses, sadistic police officers, and one wise old man.",94,Permanent Vacation
757,5.4,Miles Montalbano,Miles Montalbano,"A portrait of three restless young urbanites searching for meaning in love, sex, drugs, and political rebellion.",90,Revolution Summer
758,6.4,Harmony Korine,Harmony Korine,"En París, un joven americano trabaja como doble de Michael Jackson. Conoce a Marilyn Monroe, quien lo invita a su comuna en Escocia, donde vive con Charlie Chaplin y su hija Shirley Temple.",112,Mister Lonely
759,3.7,Hansal Mehta,Hansal Mehta,"After losing his love to the son of a gangster, a loyal gang-member must try and protect his family.",113,Raakh: A Poem Masked in Blood
760,6.7,Neil Jordan,Roderick Taylor,"Luchando por recuperarse emocionalmente de un brutal asalto que mató a su prometido y la dejó en coma, una personalidad de la radio comienza una búsqueda de venganza contra los perpetradores a través de la ciudad de Nueva York.",122,La extraña que hay en ti
761,6.0,Daniel Espinosa,Daniel Dencik,"Shmuli is alone with his 5 years old son and lives with his parents. He works as security guard to make money to fulfill his dream of moving to USA. He falls in love with the young and beautiful Amina, but their love is troubled as he is Jewish and she is from Pakistan.",90,Uden for kærligheden
762,4.1,Guddu Dhanoa,Guddu Dhanoa,A docile man gets enraged when a politician's son throws acid on her face and later kills the miscreant. He is then hunted by the police and politicians who wants him dead.,128,Big Brother
763,8.2,Ethan Coen,Joel Coen,La violencia y el caos se desatan después de que un cazador tropiece con un negocio de drogas que salió mal y con más de dos millones de dólares en efectivo cerca del Río Grande.,122,No es país para viejos
764,4.0,Pavel Ruminov,Pavel Ruminov,"In present-day Moscow ghosts of three little girls killed by their insane mother randomly pick a person to watch over for a three days. If during this ""probation period"" person's moral standards appear not to be high enough The Daughters then kill him using telekinesis.",123,Myortvye docheri
765,5.9,Mennan Yapo,Bill Kelly,"Una mujer deprimida se entera de que su marido murió en un accidente de coche el día anterior, y a la mañana siguiente se despierta para encontrarlo vivo y bien en casa, luego se despierta al día siguiente para descubrir que está muerto.",96,Premonition: 7 días
766,6.5,Jeffrey Blitz,Jeffrey Blitz,"Looking for answers to life's big questions, a stuttering boy joins his high school debate team.",101,Rocket Science
767,4.6,Dan Gildark,Grant Cogswell,"A Seattle history professor, drawn back to his estranged family on the Oregon coast to execute his late mother's estate, is reaquainted with his best friend from childhood, with whom he has a long-awaited tryst. Caught in an accelerating series of events, he discovers aspects of his father's New Age cult which take on a dangerous and apocalyptic significance.",100,Cthulhu
768,7.9,Srdan Golubovic,Srdan Golubovic,"A couple finds out their son urgently needs an expensive heart surgery. While struggling to find the money, the father is approached by a mysterious man proposing a sinister deal.",106,La trampa
769,6.5,Martin Hynes,Martin Hynes,"When his mother dies, a teenager takes a road-trip in a stolen car to find his long-lost brother. Along the way he discovers a profound connection with the car-owner and with himself as well.",93,The Go-Getter
770,6.5,Thomas Gilou,"Jean Cosmos, Thomas Gilou, Messaoud Hattau","Set in France during the struggle for Algerian independence, Messaoud's mother is terminally ill and his father, needing to work long hours in the factory, can't look after him, so decides to put him and his older brother Abdel in foster care. Sent to the countryside, Abdel has to work on a farm, but Messaoud is taken in by a childless woman, who conceals his Arab ori... Leer todo",124,Michou d'Auber
771,7.2,Paul Haggis,Paul Haggis,Un investigador militar jubilado trabaja con un detective de policía para descubrir la verdad tras la desaparición de su hijo después de que regresara de la guerra de Iraq.,121,En el valle de Elah
772,5.9,Anders Rønnow Klarlund,"Rasmus Botoft, Anders Rønnow Klarlund","A satirical drama revealing the consequences of the Danish government's ""New Copenhagen Criteria"", a new policy aiming at securing the nation's survival. Citizens who fail to meet the criteria - those who have received more from society than what they have contributed - are eliminated.",94,Hvordan vi slipper af med de andre
773,6.4,Félix Viscarret,Fernando Aramburu,"El egoísta y oportunista Benito, trompetista profesional que apenas sobrevive en Madrid, regresa a su casa de Navarra cuando se entera que su padre se está muriendo.",108,Bajo las estrellas
774,4.9,Philippe Caland,Philippe Caland,"Fashion designer Amer Atrash, perpetually on the verge of success, is undergoing a personal crisis in both his marriage and his business. Attributing his misfortune to bad karma from a wrongdoing committed fifteen years prior, he sets out to correct his mistake, and in doing so, experiences a spiritual awakening.",87,Ripple Effect
775,5.5,Ernst Gossner,Ernst Gossner,"""South of Pico"" is an emotionally charged drama in which four strangers witness an unimaginable tragedy and are catapulted into the defining moment of their lives. Set present day in Los Angeles, a chauffeur, a waitress, a doctor and a young boy each deal with life's daily challenges, only to find themselves at the scene of an accident the moment it happens. Riding on... Leer todo",86,South of Pico
776,7.5,S. Shankar,Swanand Kirkire,A software engineer comes to India in order to serve the nation and invest in its welfare. A few corrupt officials and politicians try to stop him while he tries to do good for the poor.,188,Sivaji
777,6.2,Greg McLean,"Greg Mc, Lean",Un periodista estadounidense asignado al interior de Australia se encuentra con un cocodrilo devorador de hombres mientras está atrapado en una isla de barro que se inunda rápidamente.,99,El territorio de la bestia
778,5.5,Dan Reed,Dan Reed,"After surviving a gang rape and mugging, a middle aged businesswoman and her 23 year old boyfriend plot to murder their attackers, but find themselves conflicted about carrying out their plans.",80,Deseo de venganza
779,5.0,Paul Auster,Paul Auster,"Internationally acclaimed novelist Paul Auster (""New York Trilogy"", ""The Book of Illusions"", ""Man in the Dark"") explores the art of writing in the darkly comical THE INNER LIFE OF MARTIN FROST. Having completed his fourth novel, Martin Frost accepts the invitation of friends to spend a few weeks in their vacant country house. On his first morning there, he awakes to f... Leer todo",94,La vida interior de Martin Frost
780,5.1,Robert P. Olsson,"Björn-Erik Karlsson, H.P. Lovecraft, Robert P. Olsson","Tore Forsman is an old man, most people would call strange or even mad. He lives in an old house on the country side. All his life he has kept something locked and sealed under his house. When he suddenly dies a relative, Adam, makes a trip to late Tores cabin. Adam has two friends with him, Björn and Jens. The spirit of Tore is somewhere to be found and that's a good... Leer todo",No tiene datos,Kammaren
781,7.2,Francis Lawrence,Mark Protosevich,"Años después de que una plaga mate a la mayor parte de la humanidad y transforme al resto en monstruos, el único superviviente de la ciudad de Nueva York lucha valientemente por encontrar una cura.",101,Soy leyenda
782,6.7,Simón Bross,"Ernesto Anaya, Simón Bross","Intertwining stories of abuse, adultery, and anorexia center around a Mexico City family with an obsessed mother.",103,Malos hábitos
783,6.9,Ernesto Contreras,Carlos Contreras,"Marina se gana unas vacaciones paradisíacas para dos, pero cuando se da cuenta de que no tiene a nadie a quien llevar, decide invitar a un extraño llamado Víctor.",98,Párpados azules
784,6.8,Peter Hedges,Pierce Gardner,Un hombre viudo descubre que la mujer de la que se ha enamorado es la novia de su hermano.,98,Como la vida misma
785,4.9,Amir Mann,Amir Mann,"John Reilly wakes up in an African Hospital with only fragments of his memory in tact. An officer of the local regime, Mugambe, accuses him of being an American spy.",95,The Fifth Patient
786,6.8,Steve Buscemi,David Schechter,"After falling out with his editor, a fading political journalist is forced to interview America's most popular soap actress.",84,Interview
787,5.6,Stanley Tucci,Theo van Gogh,"Affected by tragedy, a married couple decide to role play a blind date.",80,Blind Date
788,7.0,Daryush Shokof,"Sam T. Fard, Daryush Shokof, Jack Taylor",An old man Jacuzzi and his Lolita beauty Jessica are so long and deeply in love that the pressure of it pushes them to blind perspectives where they decide to get it all over with on this very day. They are fed up with the God and the world and the other orders he has set on Earth for human beings to go through. They reject the idea that they have to die once their ti... Leer todo,85,A2Z
789,3.7,Ivan Nichev,"Steven Cornwall, Menahem Golan","Turkish and Neo Nazi gangs battle over territory and drug trafficking in Berlin, while a serial killer is on the loose. This action thriller brings several cultures together wanting to dispose of evil and stop the violence.",102,Niños de cera
790,5.8,Giuseppe Ferrara,"Giuseppe Ferrara, Daniele Aliprandi","The story of trade unionist Guido Rossa, killed in 1979 by Riccardo Dura, a member of the Red Brigades.",102,Guido che sfidò le Brigate Rosse
791,6.9,Fabrizio Cattani,"Fabrizio Cattani, Chiara Laudani, Pascal Zullino",A pregnant woman tries to escape from the criminal who owns her and finds shelter from a diviner who lives in solitude.,89,Il rabdomante
792,6.1,Francis Ford Coppola,Mircea Eliade,"Tim Roth interpreta a Dominic Matei, un profesor cuya vida sufre un cataclismo en los oscuros años previos a la Segunda Guerra Mundial. Convertido en fugitivo, Matei vagará por diversos países.",124,El hombre sin edad
793,5.8,Daniel Krige,Daniel Krige,"Pete & Jerry are cousins living in Sydney's Western Suburbs, where life consists of drinking, getting stoned, getting in fights and hanging out. But things change forever when Pete and Jerry both fall in love with the same girl.",90,West
794,6.8,Nick Peterson,Nick Peterson,"Cuando se mueve a la velocidad de la luz, el poder del rayo solar puede nublar la visión y puede materializarse una nueva realidad.",74,Velocidad de la luz
795,6.3,Scott Hicks,Carol Fuchs,La vida de una chef de prestigio cambia cuando se convierte en la tutora legal de su joven sobrina.,104,Sin reservas
796,5.1,Damian Lee,Damian Lee,Redemption and damnation share a bed of hope in a love story between a suicidal psychiatrist and a drug addicted homicidal cop. How far can one fall ... how bad can one become ... and still find forgiveness?,95,Sentenciados (King of Sorrow)
797,6.0,Andrew C. Erin,"Andrew C. Erin, Peter Ferland, Olson Huff","In order for a big-city doctor to get the job of a lifetime, he must spend his summer in Dunn's Rock, North Carolina. Arriving with his 10-year old son, he discovers what is most important and learns to enjoy the simple things in life.",102,El remedio de la naturaleza
798,4.9,Pál Sándor,"Pál Sándor, Zsuzsa Tóth",No tiene argumento,104,Noé bárkája
799,7.2,César Charlone,César Charlone,A small South American village is in a flurry over the Pope's 1988 visit.,90,El baño del Papa
800,6.2,Jacob Thuesen,Lars von Trier,Erik wants to make films. He starts 1979 at the Danish Film School. The many written and unwritten rules give him difficulty fitting in.,91,De unge år: Erik Nietzsche sagaen del 1
801,5.0,Kevin Lewis,Kevin Lewis,"A wrongfully-convicted man finds that even after he is proven innocent, there's other justice in the world besides the law, and when his daughter is abducted, he has no choice but to seek revenge.",91,The Third Nail
802,4.7,Jorge Hernandez Aldana,"Jorge Hernandez Aldana, Guillermo Arriaga",A schizophrenic man commits suicide after his girlfriend cheats on him with his best friend.,102,El búfalo de la noche
803,6.0,Alejandro Lozano,Tony Dalton,El osado robo sale a la perfección... y luego todo comienza a salirle mal a una banda conocida como los Sultanes del Sur.,95,Sultanes
804,6.2,Randall Miller,Jody Savin,"A professor of chemistry wins the Nobel Prize. His wife joins him to Stockholm but his PhD. working son gets kidnapped. The kidnapper demands $2,000,000 = prize sum.",110,Nobel Son
805,6.8,Scott Anderson,"Scott Anderson, William Shakespeare","""Now is the winter of our discontent..."" With these timeless words, Duke Richard - lounging on his sun deck - sets his murderous plans in motion. His goal: to eliminate the hated rival Lancaster dynasty, and reign as undisputed king. Standing between him and the throne are his brothers Clarence and King Edward, his nephews the Princes, his bitter adversary Queen Eliza... Leer todo",No tiene datos,Richard III
806,6.0,Augusto Tamayo San Román,"Cynthia, Augusto Tamayo San Román","The story centers on Enrique Aet (Diego Bertie), the eldest child of well-to-do Lima family whose engineer father died in 1886 when Enrique was 10. 21 years later, he has followed his father's calling and heads a road project into the Amazonian jungle, the goal being nothing less than to unite the country.",135,Una sombra al frente
807,5.0,Don Most,Jeff Arbaugh,"Base on true events, Moola is a comedic look at some everyday folks who find themselves up against the odds in the powerful world of the mega-corporation.",108,Moola
808,5.0,J.J. Lask,J.J. Lask,A successful New York businessman leads a double life as a computer thief.,100,On the Road with Judas
809,7.1,Simone Scafidi,"Simone Scafidi, Andrea Riva",No tiene argumento,103,Gli arcangeli
810,6.4,Banjong Pisanthanakun,"Aummaraporn Phandintong, Banjong Pisanthanakun, Sophon Sakdaphisit",Deceased Siamese twin returns to haunt surviving sister,105,Alone
811,4.7,David L. Cunningham,John Hodge,La vida de un niño da un vuelco cuando se entera de que es el último de un grupo de guerreros inmortales que han dedicado sus vidas a luchar contra las fuerzas de la oscuridad.,99,Los seis signos de la luz
812,5.7,Jake Paltrow,Jake Paltrow,A former pop star who now writes commercial jingles for a living experiences a mid-life crisis.,93,La chica de mis sueños
813,3.5,Adam Rifkin,Adam Rifkin,"A philosophical caveman yearns for more out of life than sticks, stones and raw meat.",88,Homo Erectus
814,6.4,Mike Newell,Ronald Harwood,"Florentino, rechazado por la bella Fermina a temprana edad, dedica gran parte de su vida adulta a asuntos carnales en un intento de curar su corazón roto.",139,El amor en los tiempos del cólera
815,5.9,Niels Laupert,Niels Laupert,"Teenage dropouts Adam and Tommek pass their days hanging out and drinking in their grim housing complex, but as grinding boredom combines with Adam's need to prove himself and Tommek's penchant for petty crime, the two make a bet that plunges them into shocking and sudden violence.",80,Sieben Tage Sonntag
816,5.7,Othello Khanh,"John Board, Othello Khanh, Bernard Leroy-Deval","Saigon Eclipse is inspired by the ""Story of Kieu"", the classic Vietnamese epic poem written by Nguyen Du in the early 19th century. Our story revisits and updates the poem's principal themes of filial devotion, redemption and woman's submission; themes structuring Asian feudal society. The principal characters were retained and reinterpreted. Kieu, a beautiful and tal... Leer todo",90,Sai Gon nhat thuc
