,0,1,2,3,4,5
444,7.2,Michael Sorenson,"Alija Sighvatsson, Michael Sorenson","The well-ordered life of Dylan Thomas, a high-priced male escort, goes into moral free-fall beginning with the night he impulsively takes home a young woman he finds passed out drunk on a sidewalk. A sad little stray cat in a Lycra dress and Prada shoes, Allison Campbell is looking for security or love, and she may not know the difference. While Dylan plies his trade ... Leer todo",158,Converging with Angels
445,4.1,Fábio Barreto,"Leopoldo Serran, Luiz Antônio de Assis Brasil","In the 1870s, Jacobina, daughter of German immigrants to southern Brazil, starts to break with both the Catholic and Lutheran churches to preach physical healing through soul cleansing. After having a divine vision and speaking with Jesus, she suddenly changes her look and usual ways, disturbing the local, ultra-conservative population. After the death of a ""mucker"" a... Leer todo",103,A Paixão de Jacobina
446,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
447,5.4,Jeannine Gagné,Jeannine Gagné,No tiene argumento,90,Au fil de l'eau
448,6.1,Lee Dong-Joon,Lee Gwang-Seop,"A failed assassination attempt in Harbin, China in 1909 changes the course of history. Now two JBI agents must find the connections between it and an ancient Korean artifact.",136,2009: Lost Memories
449,6.8,Guy Maddin,"Bram Stoker, Mark Godden","A ballet rendition of Bram Stoker's ""Dracula"", stylized as an Expressionistic silent film.",73,Dracula: Pages from a Virgin's Diary
450,5.0,Antony Alda,Antony Alda,"A has-been actor drops from public view and is presumed dead and when Hollywood decides to make a movie about his life, he decides to make a comeback by assuming another identity.",98,Role of a Lifetime
451,6.1,Miguel Albaladejo,Miguel Albaladejo,"Una cantante que vivió tiempos mejores en su carrera, se reencuentra después de diez años con el amor de su vida, un delincuente de poca monta.",106,Rencor
452,5.2,Péter Gárdos,Péter Gárdos,"""The Last Blues"" is set over a period of 24 hours. On this day the life of thirty-five year old Andris goes irreversibly astray.",90,Az utolsó blues
453,5.7,Dan Svátek,Dan Svátek,"The film is the story of a search undertaken by the Czech tourist guide Tomás Egermaier, who had become a chance witness to his countryman Patrik Lovický's arrest for holding drugs in the (fictitious) Asian town of Bandung. Tomás starts investigating the young man's past and the events that finally led to this long prison sentence. A story about the cruel fate that ca... Leer todo",98,Zatracení
454,6.0,Olivier Dahan,"Olivier Dahan, Agnès Fustier-Dahan","A prostitute and her teenager daughter, will have to run away after the girl stabs her mother's pimp. The woman will try to find her son, which she hasn't seen in 8 years.",93,La vida prometida
455,6.1,Brad Fraser,Brad Fraser,A famous painter creates a triangle in a young couple's marriage.,89,Leaving Metropolis
456,6.5,Jason Xenopoulos,"Jason Xenopoulos, Karel Schoeman",Promised Land is the story one man's journey to find truth... and one community's desperate struggle to hide from it. The script is based on an award winning novel by Karel Schoeman.,100,Promised Land
457,5.8,Sergio Bellotti,"Sergio Bellotti, Haroldo Conti, Daniel Guebel","In the fascinating setting of the islands that form the delta of the Paraná River, El Boga, a teenager born there, witnesses the anticipated and assumed death of his father.",98,Sudeste
458,4.7,Carlos Victorica Reyes,"Marko Zaror, Marian Zapico, Antonio Rufino",No tiene argumento,91,Into the Flames
459,4.5,Jeffrey W. Byrd,"Jeffrey W. Byrd, Cheryl Dunye, Eric George","Rayne Johnson is a shrewd investment company assistant who turns a mob slaying into a golden opportunity for a new improved lifestyle, managing to outsmart the crooked cops who are very eager to see her disappear.",83,Final Breakdown
460,6.7,Claire Denis,"Emmanuèle Bernheim, Claire Denis","It's Friday night--she's moving in with her boyfriend tomorrow--so she goes out, but gets stuck in traffic--where she meets a handsome stranger.",90,Viernes noche
461,6.8,Damien O'Donnell,"Paul Fraser, Richard Jobson, Andrew Keyte","Expelled from his local darts team, a mild mannered newsagent rushes across the country to the final on his own.",91,Volver a empezar
462,6.5,Rebecca Miller,Rebecca Miller,Tres mujeres escapan de sus afligidas vidas. Cada uno lucha por huir de los hombres que confinan su libertad personal.,86,Personal Velocity: Three Portraits
463,No tiene datos,Ong Kok Liang,Ong Kok Liang,No tiene datos,65,October Holiday
464,6.0,Bade Hj. Azmi,Bade Hj. Azmi,"Shahrul is a mechanic who also takes part in illegal bike racing. He falls in love with a village girl, Ayu, who has just arrived in the city after being betrayed by her boyfriend. They both get close to Tun, a lonely youth with an unspecified illness.",100,KL Menjerit
465,4.8,Robbie Moffat,Robbie Moffat,"Harry Gillespie, book keeper for gangsters, skims money from each of his clients and escapes to a remote Scottish fishing village with Ebony, an Edinburgh tart he has befriended. Through Harry, Ebony soon discovers it is only a matter of time before Harry is tracked down and heavies are sent to get him. She tries to convince him that they should run away to Cuba, but ... Leer todo",90,The Hawk & the Dove
466,6.1,Werner Schroeter,"Cédric Anger, Werner Schroeter",A young woman named Magdalena retrieves a postcard that had been cast into the wind by her biological mother (Bulle Ogier) from a seaside town in Portugal and discovers that she has a twin sister named Maria.,121,Deux
467,5.8,Justin Kelly,Justin KellyLeila MelkicAdam Kenneth Wilson,No tiene datos,No tiene datos,If Wishes Were Horses
468,6.2,Danny Glover,"Ken Topolsky, Melanie Wilson","Film crew arrives in a small town in Nevada desert. Ends up changing the life of a 12-year-old kid and a friend of his, a movie lover.",96,Sólo un sueño
469,6.6,Yves Angelo,"Yves Angelo, Philippe Claudel","Juliette, separated from her husband, Pierre brings up his daughter, Julie, on her own. She does not go to school and only lives for the piano, revealing herself to be a virtuoso. The latter then becomes jealous of her own daughter.",88,Sur le bout des doigts
470,5.3,Vanessa Parise,Vanessa Parise,"Danni is the first Sposato daughter to marry; that is, if her three wild sisters don't first tear the family apart. Niki, Chrissy and Toni return home for the long overdue Italian-style family reunion, and quickly try to one-up the other.",89,Puedes besar a la novia
471,5.2,Pia Bovin,Bo Hr. Hansen,"Life is not easy when you are a Danish kid called Aksel who loves meatballs. Especially when you would much rather want to be one of the cool Muslim boys who wear those golden necklaces and say cool stuff in Arabic. To worsen things, during the holidays Aksel gets teamed up with two girls, Fatima and Annika, to perform a song to the local youth club's song contest, Me... Leer todo",82,Kald mig bare Aksel
472,7.6,Jeff Stolhand,Uygar Aktan,"In the end of WW2 a group of four Jewish prisoners trying to escape through the forest The arrive to a small cabin where the find shelter and food, but soon enough a group of nazi soldiers return to the cabin and find the Jews in there A game of psychological battle begins, which changes everyone and everything",100,Master of the Game
473,7.3,Todd Haynes,Todd Haynes,"En la década de los 50, Connecticut, una ama de casa lidia con una crisis matrimonial y crecientes tensiones raciales en el mundo exterior.",107,Lejos del cielo
474,4.9,Ian McCrudden,Matthew Swan,"A Banker, Husband, and Father, Mr. Smith must leave it behind him. He's made a mistake and he's trying to pay for it but he doesn't know if there is enough money in the world. Or so he tells Bobby the eighteen year old male hustler Smith employs for company. Bobby quickly learns however, that Smith is no regular John, and their meeting has unintended consequences that... Leer todo",91,Mr. Smith Gets a Hustler
475,5.6,Nicolás Echevarría,Juan Villoro,"A couple has to deal with its own problems, while living in a city like Mexico City, where everything seems chaotic.",92,Vivir mata
476,5.2,Rich Christiano,Rich Christiano,A Bible professor from 1890 comes forward in time to the present via a time machine and cannot believe the things that he sees!,95,El que cambia los tiempos
477,5.5,Michele Placido,"Sibilla Aleramo, Dino Campana, Michele Placido",The life and scandalous loves of early 20th century poet Sibilla Aleramo.,96,Un viaggio chiamato amore
478,6.9,Patricia Cardoso,Josefina Lopez,"En el este de Los Ángeles, una joven de 18 años se debate entre sus ambiciones de ir a la universidad y los deseos de su dominante madre de que se case.",90,Las mujeres de verdad tienen curvas
479,6.9,Cristina Comencini,"Giulia Calenda, Cristina Comencini, Lucilla Schiaffino",The lively goings-on of a modern family seen through the eyes of a young girl just about to receive her first Communion.,100,Il più bel giorno della mia vita
480,6.4,Flora Gomes,"Flora Gomes, Franck Moisnard","It has always been a firm conviction of the family that any woman who sings, will die. Now, while a girl is in France she becomes an international star. She realises that sooner rather than later her mother in Africa will learn that she sings. To solve this dilemma she goes back to her native village and arranges her own funeral, albeit with instantaneous rebirth. She... Leer todo",110,Nha Fala
481,6.5,Rick Famuyiwa,Michael Elliot,"Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",109,Brown Sugar
482,6.2,Zachary Zises,"Jeff Polisky, Zachary Zises",DRAMA (2002) Former hotshot lawyer David Rasky has just returned from a two-year sabbatical traveling around the world to gain some much-needed perspective on his life.,102,Tenfold
483,7.0,Ivan Sen,Ivan Sen,Lena is the daughter of an Aboriginal mother and Irish father and Vaughn is a Murri boy doing time in a minimum security prison in North West NSW. Dramatic events throw them together on a journey with no money and no transport.,90,Beneath Clouds
484,5.9,Ana Maria Magalhães,"Rita Buzzar, Odete Lara, Ana Maria Magalhães","The life of Brazilian actress Odete Lara, muse of the movement called Cinema Novo in Brazil, who exchanged stardom for a quiet and religious life.",107,Lara
485,5.4,Ulf Malmros,Peter Birro,Two ten year old children struggle with their patronizing environment and their fears and find support in each other.,89,Bäst i Sverige!
486,5.8,Christophe Honoré,Christophe Honoré,"A portrait of a woman, composed of 17 moments from her life.",105,17 fois Cécile Cassard
487,7.2,Radu Muntean,"Ileana Constantin, Radu Muntean, Mircea Staiculescu",Dos corredores callejeros deben pagar una deuda de 7000 dólares en exactamente 24 horas.,83,Furia
488,6.1,Bruce Schwartz,Raymond CarverBruce Schwartz,No tiene datos,No tiene datos,Cathedral
489,8.0,Ram Gopal Varma,H. Banerjee,"Un gángster de poca monta llamado Chandu se une a Malik, un ejecutor de bajo nivel para un sindicato criminal. Juntos eliminan a todos sus enemigos, convirtiéndose en los gánsteres más temidos de Mumbai.",142,Company
490,5.7,Richard Hobert,Richard Hobert,"A dramatic love story of a man, two women and three children. When love suddenly explodes in these people's lives it creates a pressure wave that changes the lives of everyone. Johan is married with Lotta and has two children, when Johan and his colleague Anna falls in love with one another. A love that causes anger, hate, joy and eventually new possibilities.",119,Alla älskar Alice
491,3.5,Wolf Gremm,"Jonathan Brett, Wolf Gremm, Hans Werner Kettenbach","Nancy, born in Hungary, now lives in New York and studies behaviorism at the Columbia University. At a party on a yacht she meet the German businessman Frank.",94,Nancy & Frank - A Manhattan Love Story
492,6.7,Jérôme Bonnell,Jérôme Bonnell,A bereaved young man falls in love with a shop assistant he glimpses in a window and secretly tries to get to know her better.,96,Le chignon d'Olga
493,6.2,Ivan Calbérac,Eric Assous,"Irène is a beautiful girl working in Paris, she soon meets a manager and hopes a love story with him. But he tells a lie, so she falls in love with a house painter.",98,Irène
494,6.0,Didier Bivel,"Didier Bivel, Djamila Djabri, Philippe Lasry",It is the end of the school year for the children of a dormitory town. Most of them leave the place for a vacation with their parents but not Lucien and Adama whose parents can't afford the expense. While the big brothers of the housing estate are busy breaking the law Lulu and Adama manage to sneak into their neighbors' trailer. The two stowaways are elated until the... Leer todo,86,Fais-moi des vacances
495,6.3,Alain Raoust,Alain Raoust,No tiene argumento,101,La cage
496,4.9,Jason Rodriguez,Jason Rodriguez,"Luke is a cowboy scouring the saloons and brothels of the Wild West in search of his missing sister, who has been kidnapped and forced into prostitution by gun-slinging villain John Bonham.",110,Reckoning
497,7.2,Curtis Hanson,Scott Silver,"Un joven rapero con una vida repleta de problemas busca la fama, pero tanto amigos como enemigos se lo ponen difícil en el mundo del rap.",110,8 millas
498,6.4,Phil Vischer,Phil Vischer,"When the singing Veggies encounter some car trouble, they are stranded at an old rundown seafood joint, where nothing is quite as it seems.",82,Jonás: Una película de los VeggieTales
499,7.7,Jim Sheridan,Jim Sheridan,Una familia de inmigrantes irlandeses se adapta a la vida en las calles mientras también lloran la muerte de un niño.,105,En América
500,5.1,Joaquim Sapinho,Joaquim Sapinho,A young woman and her son runaway from their hometown to escape civil war. Nothing is left from the world they knew and the only thing they have is each other.,90,A Mulher Polícia
501,6.8,Mark Archer,Junior Burke,The story of an overnight success - twenty years in the making...,100,American Reel
502,5.3,Lisa Niemi,Lisa Niemi,"A raíz de la tragedia, una compañía de danza de Nueva York está al borde del colapso. Después de dejar la danza para siempre, Travis, Chrissa y Max tienen una última oportunidad de volver y demostrar que los milagros pueden suceder.",101,One Last Dance
503,7.2,Anthony Minghella,Charles Frazier,"En los últimos días de la Guerra Civil Americana, un soldado herido se embarca en un peligroso viaje de regreso a su casa en Cold Mountain, Carolina del Norte, para reunirse con su novia.",154,Cold Mountain
504,9.0,Peter Jackson,J.R.R. Tolkien,"Gandalf y Aragorn lideran el mundo de los hombres contra la armada de Sauron para distraer su atención de Frodo y Sam, quienes se aproximan al Monte del Destino con el Anillo Único.",201,El señor de los anillos: El retorno del rey
505,6.4,Evan Aaronson,"Evan Aaronson, Michael R. Morris","A drama about how to let go of our emotional ""baggage"" and start living in the moment.",90,Baggage
506,5.6,Jonathan Lynn,Elizabeth Hunter,A New York advertising executive travels to a small Southern town to collect an inheritance but finds he must create a gospel choir and lead it to success before he can collect.,123,The Fighting Temptations
507,5.5,Elia Zois,"Christ Zois, Elia Zois","Jack, a 25 year old Jersey guy is scared... of moving out of his parents house...of marrying his girlfriend of seven years... of spending his life working in the nursing home... of eighty year old Helen with whom he engages in a daily battle not to pull the fire alarm. On a rare trip into the ""foreign"" territory of New York City, Jack and his pal Merle talk their way ... Leer todo",90,Jersey Guy
508,6.4,Lyman Dayton,Wilson Rawls,Where the Red Fern Grows is the heartwarming and adventurous tale for all ages about a young boy and his quest for his own red-bone hound hunting dogs.,86,Where the Red Fern Grows
509,5.3,Jimmy Bridges,Lisa Wu,A racist real estate developer finds his world turned upside down when a secret is revealed.,80,Black Ball
510,6.0,Raphael Fejtö,Raphael Fejtö,No tiene argumento,75,Osmose
511,6.8,Harald Bergmann,"Harald Bergmann, Friedrich Hölderlin","After his stay in a psychiatric hospital the poet Hölderin spends the next 36 years in the care of carpenter Ernst Zimmer, while still writing poems under the name ""Scardanelli"".",112,Scardanelli
512,6.7,Susan K. Brigham,Susan K. Brigham,"This is the story of ""Johnny"", a struggling blues musician estranged from both his family and the country roots he left behind. Faced with endless dead-end gigs and his own loss of passion for the music he once thought was his life, he finds himself returning home to the three generations of women that he left behind.",121,Greasewood Flat
513,4.7,Doug Greenall,Doug Greenall,"Lanalee's life looks rosy until her estranged sister, Blue, appears. Blackmailed by her disturbed sibling, Lanalee is suddenly fighting to protect a terrifying secret. Blue and Lanalee hide a dark past from their men # a fiancé and a lover # as a rollercoaster journey to their childhood home challenges their relationships. Painful memories resonate from an abandoned f... Leer todo",88,Pasado oculto
514,7.1,Ivan Fíla,Ivan Fíla,"Two amateur circus kids from a poor Ukrainian village, 10-year-old Barbu and his older sister Mimma, are sold to a circus artist called Caruso who promises them a career in the West. Caruso smuggles them to Berlin and separates them from each other; he sells Mimma into prostitution, while Marcel, an older Albanian boy, teaches Barbu how to snatch purses. When Barbu di... Leer todo",101,El rey de los ladrones
515,5.7,Charles Harris,Charles Harris,A dark and quirky comedy set in an eccentric Jewish old age home.,93,Paradise Grove
516,6.6,Frank Patterson,Frank Patterson,"Secrets abound in a small southern town, and most of them seem to revolve around Rose, a timid florist. In this drama/comedy Rose turns to a recently paroled murderer, Willyum, to help her dispose of her debt-ridden and deceitful husband, Dan. Circumstances oblige Willyum to help Rose, who in turn helps Willyum win back the love of his estranged family. In the course ... Leer todo",95,Rose's
517,5.1,Carlos Galettini,Luisa Irene Ickowicz,No tiene argumento,110,Ciudad del sol
518,7.1,Dan Spigel,"Grant James, Dan Spigel","10 million Ukrainians lost their lives in the first half of the 20th Century. 600,000 Ukrainian Jews perished, victims of Hitler and Stalin. Ukraine amassed thousands of World War II monuments. Half of the Russian losses occurred in Ukraine. Based on a true story.",111,House of the Generals
519,4.2,Yolanda Darnell,Yolanda Darnell,A young woman experiences a living nightmare with the man of her dreams.,No tiene datos,Terror in the Darkness
520,7.7,Titus Muntean,Titus Muntean,"While fully enjoying the life of the 70's, in communist Romania, a young man is arrested and accused of a terrible crime. Freed a few years later and deeply affected by his sinister experience, he tries to find out what had really happened. Does he have the right to revenge himself?",90,Examen
521,4.3,Peter Foldy,Gerald Sanford,A street performer fights a pathological man for his girlfriend's love.,98,Silver Man
522,5.2,Malcolm Clarke,Sean Kanan,A troubled young man (Qualls) goes on a journey to meet an author whom he feels has a strong hold on his life.,104,Chasing Holden
523,7.7,Alex D'Lerma,"Alex D'Lerma, Vince Lozano",A Latino/American crime drama with dark humor.,88,Alvarez & Cruz
524,5.3,Lawrence David Foldes,"Lawrence David Foldes, Grafton Harper, Carol Hay",Inheriting her grandmother's remote island Inn causes Amanda to re-evaluate her life and decisions.,124,Finding Home
525,6.4,Detdrich McClure,"Detdrich Mc, Clure, Scott J.T. Frank","Two young South L.A. friends, Panther and Ray, flee their lethal gangster existence and head out on their motorcycles for a new life in Washington, D.C. Their adventures on the road, however, are filled with as much danger as fun.",90,Road Dogs
526,7.3,Eric Bruno Borgman,Eric Bruno Borgman,A British Revolutionary War drummer accidentally deserts from his regiment and is hunted down for execution.,75,The Deserter
527,6.2,Eli Cohen,Yaron Seelig,"Cohen takes an elliptical approach in telling the story of Pinchas Rutenberg, a visionary, complex, and larger-than-life figure, who, amongst other things, brought electricity to Jewish Palestine in the early 20th century by building a hydroelectric power station in Nahararyim.",90,Ish HaHashmal
528,9.0,Michael Lauter,Michael Lauter,"Tarika, a supposed expert in Applied Probability, gets a job with a cutting-edge transportation company, Dymotran (Dynamic Modular Transportation), and develops a romantic interest in his attractive new boss and EVP, Charlotte. Having presented himself to his new employers as a square-toed professional, Tarika is embarrassed when Charlotte discovers that his closest f... Leer todo",85,Sleeping Pills
529,5.2,Anna da Palma,"Patrick Delassagne, Anna da Palma",No tiene argumento,103,Sem Ela
530,6.5,Guy Jenkin,Guy Jenkin,A young Englishman is sent to Malaysian Borneo in the 1930s to stay with a tribe as UK's colonial representative. A local woman (J.Alba) helps him understand local tradition and language. He falls in love with her etc. despite the taboo.,109,El lenguaje de los sueños
531,4.0,Silvio Pollio,Silvio Pollio,"A struggling filmmaker finds himself involved in a dark world of guns, drugs and prostitution.",93,How It All Went Down
532,4.3,Pat Bermel,"Pat Bermel, Neil Bermel","Six people are invited to a remote island by a famous horror author for dinner. He reveals that he poisoned everyone, just as he was having his own epiphany. In order to get the antidote, each person must confess their lies.",85,The Invitation
533,5.8,Joe Pantoliano,Travis MilloyJoe Pantoliano,No tiene datos,No tiene datos,Just Like Mona
534,4.9,Tom Logan,Robert Adamski,A defector from the Cuban military returns to his homeland to rescue his daughter who was left behind.,97,Escape from Cuba
535,7.0,Johnnie To,Nai-Hoi Yau,"When an obnoxious detective loses his gun to four young thugs, it's up to the P.T.U. (Police Tactical Unit) and their iron-willed leader to recover the weapon and clean up the mess before daybreak.",88,PTU
536,5.5,Azazel Jacobs,"Azazel Jacobs, Curtis Winter","Nobody Needs to Know is a story of Fame and the towns and industries and the people who create it and support it. It's the story of two actresses on divergent paths who unwittingly illustrate the power of Fame and its ability to pursue those who run from it and run from those who pursue it. Aesthetically. it's an alchemy of Nathaniel West's The Day of the Locust, The ... Leer todo",96,Nobody Needs to Know
537,5.8,Juan Gerard,"Letvia Arza-Goderich, Juan Gerard","The year is 1958, and in Holguín, Cuba, a boy's world is about to change forever.",109,Sangre de Cuba
538,7.7,Jim Fitzpatrick,Jim Fitzpatrick,"The reality of life slams into the proverbial wall when a group of necessitous best friends and ex-lovers are reunited at a milestone reunion, igniting an already passionate and combustible past.",93,An American Reunion
539,7.1,Rakesh Roshan,Rakesh Roshan,"A developmentally disabled young man tries to continue the work his father did in communicating with extra-terrestrials from outer space, which leads to something miraculous and wonderful.",171,Koi... Mil Gaya
540,5.6,Thomas Halikias,Thomas Halikias,An up-and-coming trader must choose between the seduction of Wall Street and a return home to the woman and family he loves.,91,The Trade
541,5.2,Jalal Merhi,Glen G. Doyle,Two rival gangs battle for territory.,91,Héroe ocasional
542,4.9,Leon Herbert,"Leon Herbert, Matthew Hope","John thinks life is just perfect. He's in what he considers a solid relationship with girlfriend Mary and his job as a tailor suits him down to the ground. To put the icing on the cake he's about to ask Mary to marry him over the dinner which John has cooked especially. With the ring ready for Mary's hand, John is unprepared for Mary announcing that she's leaving him ... Leer todo",93,Emotional Backgammon
543,5.0,Marni Banack,Mark Botvinick,Four post-college men living in Aspen try to figure out what to do with their lives.,92,Desmadre en la nieve
544,4.7,Gary Boulton-Brown,Gary Boulton-Brown,"In a remote Arctic research station, government agents Brach (Stephen Moyer) and Schiller (Lucy Akhurst) discover the mysterious genetic scientist Dr. Clerval (Tom McCamus). A psychological chess game ensues. It turns out that Schiller was a subject in one of Clerval's genetic breeding programs, and was co-dependent of him. Brach once was Clerval's henchman. He feels ... Leer todo",82,Trinity
545,5.4,Alec Baldwin,Stephen Vincent Benet,A down-and-out writer sells his soul to the Devil in exchange for fame and fortune.,106,Atajo a la felicidad
546,6.2,Boaz Yakin,Julie Margaret Hogben,"Una mujer adulta, que conserva sus instintos y comportamiento infantil, empieza a trabajar como niñera de una niña de 8 años que se comporta como una adulta.",92,Niñera a la fuerza
547,6.4,John McTiernan,James Vanderbilt,Un agente de la DEA investiga la desaparición de un legendario sargento instructor de los Rangers del ejército y de varios de sus cadetes durante un ejercicio de entrenamiento que salió terriblemente mal.,98,Basic
548,7.0,Luis Alberto Restrepo,"Alberto Quiroga, Luis Alberto Restrepo","A couple of farmers have been displaced from their land, a jungle area, isolated from the world, where lived his childhood and youth, and was brutally thrown to face the streets of an unfamiliar city, huge and ruthless.",94,La primera noche
549,8.2,Quentin Tarantino,Quentin Tarantino,"Tras despertar de un coma de cuatro años, una antigua asesina se venga del equipo de asesinos que la traicionó.",111,Kill Bill: Volumen 1
550,6.0,F. Gary Gray,Christian Gudegast,Un hombre conocido como Diablo surge para dirigir un cártel de la droga después de que el anterior líder sea encarcelado.,109,Diablo (A Man Apart)
551,3.8,Sooraj R. Barjatya,Sooraj R. Barjatya,"This is the story of Sanjana, a girl of today's generation full of life and vibrant ecstasy. She lives life on her own terms and gets very upset when her mother Susheela, arranges for her to see a boy leading to a marriage prospect.",197,Main Prem Ki Diwani Hoon
552,5.6,Yuri Rutman,Alexander Cicak,"Tragic story of a writer afraid of success. Too rough for polite society, he knows he'll never be able to squash his own ego and write something trite and unoriginal that will get him published.",95,Mr. Id
553,6.1,William Friedkin,David Griffiths,Un rastreador del FBI intenta capturar a un asesino entrenado que ha hecho de la caza de humanos un deporte.,94,The Hunted (La presa)
554,6.7,Juan Carlos Buitron,Juan Carlos Buitron,A young man trades his hopes and dreams to save his brother from a life of drug-dealing and gang activity.,84,Everyday
555,5.2,John Mackenzie,"Desmond Lowden, Timothy Prager",Un banquero adicto al trabajo viaja a Mónaco para investigar las actividades de una empresa y se encuentra culpado de un asesinato... y corriendo por su vida. Protagonizada por Michael Keaton y Michel Caine.,95,Quicksand (Juego sucio)
556,5.6,Mark Locke,Mark Locke,"A pub owner purchases a giant shrimp that has washed up on the English shore, teaches it to box, and hits the road in search of fame and fortune.",No tiene datos,Crust
557,6.7,Sarah Rogacki,Cyn Canel Rossi,"Tough 15-year-old Rena, terrorized by her stepfather, turns to Santeria-practicing Wanda Love for help. But Rena's boyfriend and his friends have come up with their own way to teach her father a lesson.",83,Rhythm of the Saints
558,4.6,Coline Serreau,Coline Serreau,"Marie (and her three fathers) are taking A-levels. Marie passes. She spends the summer in the country with her mother Sylvia, who has returned from America with her Californian husband who has two sons. Marie falls in and out of love for the first time in front of her alarmed fathers, who see Marie's innocence slipping away at frightening speed, and their relationship... Leer todo",90,Tres solteros y un biberón: 18 años después
559,6.6,Vincente Stasolla,Vincente Stasolla,The Forgotten tells the story of an American Corporal's last days while left to command his isolated front line tank unit during the Korean War.,No tiene datos,The Forgotten
560,5.3,Thomas Vinterberg,Mogens Rukov,Dos amantes intentan salvar su relación en un mundo al borde del colapso cósmico.,106,It's All About Love (Todo es por amor)
561,5.9,Francisco Athié,Francisco Athié,The story of an android that raises alive in the deepest caves of the mayan zone in México and meets and old dying man. They will stablish a spiritual bond than enlightens the old mayan and helps him to release himself out of his withered body.,86,Vera
562,4.5,Merlin Ward,Merlin Ward,"18-year-old Louise is stuck in a run-down girls' boarding school in the heart of the English countryside. Her only consolation, during the long cold nights, is Matthew, the American art teacher and second husband of the headmistress, Veronica Van Huet. Trouble is, half term is looming and Louise cannot bear the thought of being away from her lover for a whole week. So... Leer todo",90,Out of Bounds
563,8.0,Lars von Trier,Lars von Trier,"Una mujer que huye de la mafia es aceptada a regañadientes en un pequeño pueblo de Colorado. A cambio, ella acepta trabajar para ellos. Cuando una búsqueda visita la ciudad, descubre que su apoyo tiene un precio. Sin embargo, su peligroso secreto nunca está lejos.",178,Dogville
564,5.6,José Luis García Agraz,Carlos Cuarón,"A Man inherits a boat, and then he embarks on the quest for an old spanish shipwreck.",92,El misterio del Trinidad
565,5.7,Nevil Dwek,Nevil Dwek,"This psychological dramatic thriller set in New York City is about one man on a journey to find himself. Derrick, a 27-year-old corporate lawyer with a large trust fund, enters the polar opposite world of Zane, a hapless criminal and an aspiring musician. Although the two have never met, and never will, the lives of Derrick and Zane are more connected than either one ... Leer todo",108,Undermind
566,6.3,Bill Fishman,Howard Kaylan,"The Turtles, a California rock band, tours England for the first time, meeting Frank Zappa, the Beatles and Jimi Hendrix.",90,My Dinner with Jimi
567,6.2,Ron Maxwell,Jeff Shaara,"El auge y caída del general confederado Thomas ""Stonewall"" Jackson, según encuentra el éxito militar contra la Unión entre 1861 y 1863, cuando accidentalmente muere a manos de sus propios hombres.",219,Dioses y generales
568,5.5,Rebecca Bagley-Cook,Rebecca Bagley-Cook,"One night in a small town in North Carolina, fate brings together three lives: an entertainment lawyer returning home to his dying mother after years in escape of his past, a woman trying to reclaim her supposed love, and a boy with a penchant for the sixth sense who struggles with the death of his father and overbearing love of his single mother. When the past and fu... Leer todo",101,A Touch of Fate
569,7.1,Henry Barrial,Eva Fisher,No tiene datos,No tiene datos,Heartland
570,5.5,Sean Walsh,James Joyce,"Adapted from James Joyce's Ulysses, Bloom is the enthralling story of June 16th, 1904 and a gateway into the consiousness of its three main characters: Stephen Dedalus, Molly Bloom and the extraordinary Leopold Bloom.",113,Bloom
571,2.5,Yossi Wein,Michael D. Weiss,"Cuando la novia de un líder de una secta intenta dejar el rebaño, encuentra que escapar es más difícil de lo que imaginaba.",90,Devastación
572,5.1,Jorge Echeverry,"Gustavo Angarita, Fabio Rubiano, Jhon Álex Toro","Chosen by the critics as one of the best Colombian films ever its emotional intensity is both sensual and tragic. Set in the Sierra Nevada, an adolescent falls in love with her mother's heroine-addict lover. Wonderfully acted.;Elegida por la critica como uno de los mejores films colombianos, su intensidad emocional es sensual y tragica. En la Sierra Nevada, una adoles... Leer todo",92,Malamor
573,5.3,Claire Devers,"Claire Devers, Jean-Pol Fargeau, Jean-Claude Izzo","Based on a novel by Jean-Claude Izzo, this melancholic movie focuses on three sailors being the last remaining crew members on their ship which is aground in the harbor of Marseille. After the owner has sold the ""Aldébaran"", only the Lebanese captain Aziz, the Greek Diamantis and the Turk Nelim are stuck on the boat for a lack of prospects. Aziz doesn't want to return... Leer todo",107,Les marins perdus
574,6.2,Matteo Petrucci,Matteo Petrucci,"A brother and sister, have lost their mother and are united by a relationship bordering on incest. They meet a boy whose strong charm actually hides a sick personality, but he immediately seems to have a certain influence on the girl.",119,Ascolta la canzone del vento
575,5.5,Peter Masterson,Jeff Cole,A hitchhiker's life changes when he meets a seductive woman who lures him into the body of her husband.,95,Lost Junction
576,6.2,Mike Bencivenga,Richard Levine,"Tulley, a once-promising literary star now biding his time as an advertising copy editor, moves from cynicism to acceptance as he secretly hopes to write a great novel only to learn that his life of booze will end all too soon.",93,Happy Hour
577,6.8,Juan Carlos Desanzo,"Juan Carlos Desanzo, Lito Espinosa",A teenage street urchin tries to save his new love from prostitution.,92,El Polaquito
578,5.6,Mikael Colville-Andersen,Mikael Colville-Andersen,A portrait of a generation. Choosing love over oneself has never been this difficult...,75,Zakka West
